"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","incumb","gov_sen_dem_prop","party_winner","chamber"
"33995","or1005",2014,"or","","1",NA,0.284671144745937,0.342033428240368,0.377135903459699,0.31201235100767,0.336952030253736,0,NA,"r","state_senate"
"33996","or1005",2016,"or","","1",0.264670447061091,0.264670447061091,0.342033428240368,0.377135903459699,0.31201235100767,0.336952030253736,-1,NA,"r","state_senate"
"33997","or1005",2018,"or","","1",NA,0.264670447061091,0.342033428240368,0.377135903459699,0.31201235100767,0.336952030253736,0,NA,"r","state_senate"
"33998","or1005",2020,"or","","1",0.312478271334207,0.312478271334207,0.342033428240368,0.377135903459699,0.31201235100767,0.336952030253736,-1,NA,"r","state_senate"
"33999","or1006",2022,"or","","1",NA,0.312478271334207,0.338341445964764,NA,NA,NA,0,NA,"r","state_senate"
"34000","or1006",2024,"or","","1",0.289842517648884,0.289842517648884,0.338341445964764,NA,NA,NA,0,NA,"r","state_senate"
"34001","or11001",1972,"or","","11",NA,0.597106769574699,0.530252728203359,NA,NA,NA,0,0.531243530237081,NA,"state_senate"
"34002","or11001",1974,"or","","11",1,0.646357126052241,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34003","or11001",1976,"or","","11",NA,0.61040201883433,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34004","or11001",1978,"or","","11",0.599729124342345,0.599729124342345,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34005","or11001",1980,"or","","11",NA,0.599729124342345,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34006","or11002",1982,"or","","11",NA,0.540433340935431,0.580723102611814,NA,NA,NA,0,0.437280563014218,NA,"state_senate"
"34007","or11002",1984,"or","","11",1,0.548113579230821,0.580723102611814,NA,NA,NA,0,0.437280563014218,"d","state_senate"
"34008","or11002",1986,"or","","11",NA,0.547400287073929,0.580723102611814,NA,NA,NA,0,0.437280563014218,"d","state_senate"
"34009","or11002",1988,"or","","11",1,0.665485126128101,0.580723102611814,NA,NA,NA,1,0.437280563014218,"d","state_senate"
"34010","or11002",1990,"or","","11",NA,0.535327884327096,0.580723102611814,NA,NA,NA,0,0.437280563014218,"d","state_senate"
"34011","or11003",1992,"or","","11",0.409890902730711,0.409890902730711,0.5570547,NA,NA,NA,0,NA,"r","state_senate"
"34012","or11003",1994,"or","","11",NA,0.409890902730711,0.5570547,NA,NA,NA,0,NA,"r","state_senate"
"34013","or11003",1996,"or","","11",0,0.405583143218204,0.5570547,NA,NA,NA,-1,NA,"r","state_senate"
"34014","or11003",1998,"or","","11",NA,0.500321860182379,0.5570547,NA,NA,NA,0,NA,"r","state_senate"
"34015","or11003",2000,"or","","11",0.439114071895142,0.439114071895142,0.5570547,NA,NA,NA,0,NA,"r","state_senate"
"34016","or11004",2002,"or","","11",0.552673882756403,0.552673882756403,0.551795746437109,NA,NA,NA,1,NA,"d","state_senate"
"34017","or11004",2004,"or","","11",NA,0.552673882756403,0.551795746437109,NA,NA,NA,0,NA,"d","state_senate"
"34018","or11004",2006,"or","","11",0.590487370772901,0.590487370772901,0.551795746437109,NA,NA,NA,1,NA,"d","state_senate"
"34019","or11004",2008,"or","","11",NA,0.590487370772901,0.551795746437109,NA,NA,NA,0,NA,"d","state_senate"
"34020","or11004",2010,"or","","11",0.547914442440084,0.547914442440084,0.551795746437109,NA,NA,NA,1,NA,"d","state_senate"
"34021","or11005",2012,"or","","11",NA,0.547914442440084,0.58272910451983,0.579513577604905,0.572582788497316,0.596090947457269,0,NA,"d","state_senate"
"34022","or11005",2014,"or","","11",0.546200330846359,0.546200330846359,0.58272910451983,0.579513577604905,0.572582788497316,0.596090947457269,1,NA,"d","state_senate"
"34023","or11005",2016,"or","","11",NA,0.546200330846359,0.58272910451983,0.579513577604905,0.572582788497316,0.596090947457269,0,NA,"d","state_senate"
"34024","or11005",2018,"or","","11",0.606735585633593,0.606735585633593,0.58272910451983,0.579513577604905,0.572582788497316,0.596090947457269,1,NA,"d","state_senate"
"34025","or11005",2020,"or","","11",NA,0.606735585633593,0.58272910451983,0.579513577604905,0.572582788497316,0.596090947457269,0,NA,"d","state_senate"
"34026","or11006",2022,"or","","11",0.474179513856048,0.474179513856048,0.551482937133161,NA,NA,NA,-1,NA,"r","state_senate"
"34027","or11006",2024,"or","","11",NA,0.474179513856048,0.551482937133161,NA,NA,NA,0,NA,"r","state_senate"
"34028","or12001",1972,"or","","12",0.615988459861116,0.615988459861116,0.530252728203359,NA,NA,NA,1,0.531243530237081,"d","state_senate"
"34029","or12001",1974,"or","","12",NA,0.615988459861116,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34030","or12001",1976,"or","","12",0.612742896493907,0.612742896493907,0.530252728203359,NA,NA,NA,1,0.531243530237081,"d","state_senate"
"34031","or12001",1978,"or","","12",NA,0.612742896493907,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34032","or12001",1980,"or","","12",0.596498360988997,0.596498360988997,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"34033","or12002",1982,"or","","12",0.631552960994453,0.631552960994453,0.451578476698276,NA,NA,NA,1,0.368833056056618,"d","state_senate"
"34034","or12002",1984,"or","","12",NA,0.631552960994453,0.451578476698276,NA,NA,NA,0,0.368833056056618,"d","state_senate"
"34035","or12002",1986,"or","","12",0.477817104288419,0.477817104288419,0.451578476698276,NA,NA,NA,0,0.368833056056618,"r","state_senate"
"34036","or12002",1988,"or","","12",NA,0.477817104288419,0.451578476698276,NA,NA,NA,0,0.368833056056618,"r","state_senate"
"34037","or12002",1990,"or","","12",0.429883396966257,0.429883396966257,0.451578476698276,NA,NA,NA,-1,0.368833056056618,"r","state_senate"
"34038","or12003",1992,"or","","12",NA,0.429883396966257,0.5716087,NA,NA,NA,0,NA,"r","state_senate"
"34039","or12003",1994,"or","","12",0.457327719009962,0.457327719009962,0.5716087,NA,NA,NA,-1,NA,"r","state_senate"
"34040","or12003",1996,"or","","12",NA,0.457327719009962,0.5716087,NA,NA,NA,0,NA,"r","state_senate"
"34041","or12003",1998,"or","","12",0.420900955558926,0.420900955558926,0.5716087,NA,NA,NA,0,NA,"r","state_senate"
"34042","or12003",2000,"or","","12",NA,0.420900955558926,0.5716087,NA,NA,NA,0,NA,"r","state_senate"
"34043","or12004",2002,"or","","12",NA,0.500506038531475,0.450984927846946,NA,NA,NA,0,NA,NA,"state_senate"
"34044","or12004",2004,"or","","12",0.410145738898019,0.410145738898019,0.450984927846946,NA,NA,NA,-1,NA,"r","state_senate"
"34045","or12004",2006,"or","","12",NA,0.410145738898019,0.450984927846946,NA,NA,NA,0,NA,"r","state_senate"
"34046","or12004",2008,"or","","12",0.392371766768961,0.392371766768961,0.450984927846946,NA,NA,NA,0,NA,"r","state_senate"
"34047","or12004",2010,"or","","12",NA,0.392371766768961,0.450984927846946,NA,NA,NA,0,NA,"r","state_senate"
"34048","or12005",2012,"or","","12",0.398334894737772,0.398334894737772,0.456371797384396,0.465592435995605,0.44128218533525,0.462240770822334,-1,NA,"r","state_senate"
"34049","or12005",2014,"or","","12",NA,0.398334894737772,0.456371797384396,0.465592435995605,0.44128218533525,0.462240770822334,0,NA,"r","state_senate"
"34050","or12005",2016,"or","","12",0.370029519013718,0.370029519013718,0.456371797384396,0.465592435995605,0.44128218533525,0.462240770822334,-1,NA,"r","state_senate"
"34051","or12005",2018,"or","","12",NA,0.370029519013718,0.456371797384396,0.465592435995605,0.44128218533525,0.462240770822334,0,NA,"r","state_senate"
"34052","or12005",2020,"or","","12",0.416418102339933,0.416418102339933,0.456371797384396,0.465592435995605,0.44128218533525,0.462240770822334,-1,NA,"r","state_senate"
"34053","or12006",2022,"or","","12",NA,0.416418102339933,0.455427913453299,NA,NA,NA,0,NA,"r","state_senate"
"34054","or12006",2024,"or","","12",0.376893711674883,0.376893711674883,0.455427913453299,NA,NA,NA,0,NA,"r","state_senate"
"34055","or13001",1972,"or","","13",NA,0.559581986954563,0.445874428210226,NA,NA,NA,0,0.469149667794292,NA,"state_senate"
"34056","or13001",1974,"or","","13",0.583708938809361,0.583708938809361,0.445874428210226,NA,NA,NA,0,0.469149667794292,"d","state_senate"
"34057","or13001",1976,"or","","13",NA,0.583708938809361,0.445874428210226,NA,NA,NA,0,0.469149667794292,"d","state_senate"
"34058","or13001",1978,"or","","13",0.552603613177471,0.552603613177471,0.445874428210226,NA,NA,NA,1,0.469149667794292,"d","state_senate"
"34059","or13001",1980,"or","","13",NA,0.552603613177471,0.445874428210226,NA,NA,NA,0,0.469149667794292,"d","state_senate"
"34060","or13002",1982,"or","","13",0.548157759576136,0.548157759576136,0.45114292379288,NA,NA,NA,0,0.368230593044809,"d","state_senate"
"34061","or13002",1984,"or","","13",NA,0.548157759576136,0.45114292379288,NA,NA,NA,0,0.368230593044809,"d","state_senate"
"34062","or13002",1986,"or","","13",0.5384655288686,0.5384655288686,0.45114292379288,NA,NA,NA,1,0.368230593044809,"d","state_senate"
"34063","or13002",1988,"or","","13",NA,0.5384655288686,0.45114292379288,NA,NA,NA,0,0.368230593044809,"d","state_senate"
"34064","or13002",1990,"or","","13",0.519986365185774,0.519986365185774,0.45114292379288,NA,NA,NA,1,0.368230593044809,"d","state_senate"
"34065","or13003",1992,"or","","13",NA,0.519986365185774,0.5036595,NA,NA,NA,0,NA,"d","state_senate"
"34066","or13003",1994,"or","","13",0.336121547222419,0.336121547222419,0.5036595,NA,NA,NA,0,NA,"r","state_senate"
"34067","or13003",1996,"or","","13",NA,0.336121547222419,0.5036595,NA,NA,NA,0,NA,"r","state_senate"
"34068","or13003",1998,"or","","13",0.407363506616028,0.407363506616028,0.5036595,NA,NA,NA,-1,NA,"r","state_senate"
"34069","or13003",2000,"or","","13",NA,0.407363506616028,0.5036595,NA,NA,NA,0,NA,"r","state_senate"
"34070","or13004",2002,"or","","13",0.400946535532057,0.400946535532057,0.461251607889042,NA,NA,NA,-1,NA,"r","state_senate"
"34071","or13004",2004,"or","","13",NA,0.400946535532057,0.461251607889042,NA,NA,NA,0,NA,"r","state_senate"
"34072","or13004",2006,"or","","13",0.408683235910937,0.408683235910937,0.461251607889042,NA,NA,NA,0,NA,"r","state_senate"
"34073","or13004",2008,"or","","13",NA,0.408683235910937,0.461251607889042,NA,NA,NA,0,NA,"r","state_senate"
"34074","or13004",2010,"or","","13",0.368098923214175,0.368098923214175,0.461251607889042,NA,NA,NA,-1,NA,"r","state_senate"
"34075","or13005",2012,"or","","13",NA,0.368098923214175,0.511904166835448,0.475135247607158,0.508566770909575,0.552010481989611,0,NA,"r","state_senate"
"34076","or13005",2014,"or","","13",0.412856900067981,0.412856900067981,0.511904166835448,0.475135247607158,0.508566770909575,0.552010481989611,0,NA,"r","state_senate"
"34077","or13005",2016,"or","","13",NA,0.412856900067981,0.511904166835448,0.475135247607158,0.508566770909575,0.552010481989611,0,NA,"r","state_senate"
"34078","or13005",2018,"or","","13",0.44002696499366,0.44002696499366,0.511904166835448,0.475135247607158,0.508566770909575,0.552010481989611,-1,NA,"r","state_senate"
"34079","or13005",2020,"or","","13",NA,0.44002696499366,0.511904166835448,0.475135247607158,0.508566770909575,0.552010481989611,0,NA,"r","state_senate"
"34080","or13006",2022,"or","","13",0.580821153458671,0.580821153458671,0.639456332672626,NA,NA,NA,0,NA,"d","state_senate"
"34081","or13006",2024,"or","","13",NA,0.580821153458671,0.639456332672626,NA,NA,NA,0,NA,"d","state_senate"
"34082","or14001",1972,"or","","14",NA,0.533373589480144,0.445874428210226,NA,NA,NA,0,0.469149667794292,NA,"state_senate"
"34083","or14001",1974,"or","","14",1,0.665088516871853,0.445874428210226,NA,NA,NA,1,0.469149667794292,"d","state_senate"
"34084","or14001",1976,"or","","14",NA,0.601450136740487,0.445874428210226,NA,NA,NA,0,0.469149667794292,"d","state_senate"
"34085","or14001",1978,"or","","14",0.635389994768866,0.635389994768866,0.445874428210226,NA,NA,NA,1,0.469149667794292,"d","state_senate"
"34086","or14001",1980,"or","","14",NA,0.635389994768866,0.445874428210226,NA,NA,NA,0,0.469149667794292,"d","state_senate"
"34087","or14002",1982,"or","","14",0.568192756587655,0.568192756587655,0.467836225429424,NA,NA,NA,0,0.383911023428564,"d","state_senate"
"34088","or14002",1984,"or","","14",NA,0.568192756587655,0.467836225429424,NA,NA,NA,0,0.383911023428564,"d","state_senate"
"34089","or14002",1986,"or","","14",0.486897668768439,0.486897668768439,0.467836225429424,NA,NA,NA,0,0.383911023428564,"r","state_senate"
"34090","or14002",1988,"or","","14",NA,0.486897668768439,0.467836225429424,NA,NA,NA,0,0.383911023428564,"r","state_senate"
"34091","or14002",1990,"or","","14",0.467451268848841,0.467451268848841,0.467836225429424,NA,NA,NA,-1,0.383911023428564,"r","state_senate"
"34092","or14003",1992,"or","","14",NA,0.467451268848841,0.4777121,NA,NA,NA,0,NA,"r","state_senate"
"34093","or14003",1994,"or","","14",0.430284739535494,0.430284739535494,0.4777121,NA,NA,NA,0,NA,"r","state_senate"
"34094","or14003",1996,"or","","14",NA,0.430284739535494,0.4777121,NA,NA,NA,0,NA,"r","state_senate"
"34095","or14003",1998,"or","","14",0.563912301566782,0.563912301566782,0.4777121,NA,NA,NA,0,NA,"d","state_senate"
"34096","or14003",2000,"or","","14",NA,0.563912301566782,0.4777121,NA,NA,NA,0,NA,"d","state_senate"
"34097","or14004",2002,"or","","14",NA,0.577484372183772,0.617122976969847,NA,NA,NA,0,NA,NA,"state_senate"
"34098","or14004",2004,"or","","14",0.640334177402362,0.640334177402362,0.617122976969847,NA,NA,NA,1,NA,"d","state_senate"
"34099","or14004",2006,"or","","14",NA,0.640334177402362,0.617122976969847,NA,NA,NA,0,NA,"d","state_senate"
"34100","or14004",2008,"or","","14",0.680247452416646,0.680247452416646,0.617122976969847,NA,NA,NA,0,NA,"d","state_senate"
"34101","or14004",2010,"or","","14",NA,0.680247452416646,0.617122976969847,NA,NA,NA,0,NA,"d","state_senate"
"34102","or14005",2012,"or","","14",0.621749318173088,0.621749318173088,0.682351550433783,0.631534658672557,0.691911305434104,0.723608687194689,1,NA,"d","state_senate"
"34103","or14005",2014,"or","","14",NA,0.621749318173088,0.682351550433783,0.631534658672557,0.691911305434104,0.723608687194689,0,NA,"d","state_senate"
"34104","or14005",2016,"or","","14",1,0.674646421632497,0.682351550433783,0.631534658672557,0.691911305434104,0.723608687194689,1,NA,"d","state_senate"
"34105","or14005",2018,"or","","14",NA,0.68750683458088,0.682351550433783,0.631534658672557,0.691911305434104,0.723608687194689,0,NA,"d","state_senate"
"34106","or14005",2020,"or","","14",0.691283327207442,0.691283327207442,0.682351550433783,0.631534658672557,0.691911305434104,0.723608687194689,0,NA,"d","state_senate"
"34107","or14006",2022,"or","","14",NA,0.691283327207442,0.814813965750441,NA,NA,NA,0,NA,"d","state_senate"
"34108","or14006",2024,"or","","14",1,0.784132862171444,0.814813965750441,NA,NA,NA,1,NA,"d","state_senate"
"34109","or15001",1972,"or","","15",0.425694275061849,0.425694275061849,0.437451388646594,NA,NA,NA,0,0.443693537404503,"r","state_senate"
"34110","or15001",1974,"or","","15",NA,0.425694275061849,0.437451388646594,NA,NA,NA,0,0.443693537404503,"r","state_senate"
"34111","or15001",1976,"or","","15",0.40455754352031,0.40455754352031,0.437451388646594,NA,NA,NA,-1,0.443693537404503,"r","state_senate"
"34112","or15001",1978,"or","","15",NA,0.40455754352031,0.437451388646594,NA,NA,NA,0,0.443693537404503,"r","state_senate"
"34113","or15001",1980,"or","","15",0.288288761624547,0.288288761624547,0.437451388646594,NA,NA,NA,-1,0.443693537404503,"r","state_senate"
"34114","or15002",1982,"or","","15",NA,0.288288761624547,0.428753093552785,NA,NA,NA,0,0.371145413203398,"r","state_senate"
"34115","or15002",1984,"or","","15",0.271242011669908,0.271242011669908,0.428753093552785,NA,NA,NA,-1,0.371145413203398,"r","state_senate"
"34116","or15002",1986,"or","","15",NA,0.271242011669908,0.428753093552785,NA,NA,NA,0,0.371145413203398,"r","state_senate"
"34117","or15002",1988,"or","","15",0.465061578307521,0.465061578307521,0.428753093552785,NA,NA,NA,0,0.371145413203398,"r","state_senate"
"34118","or15002",1990,"or","","15",NA,0.465061578307521,0.428753093552785,NA,NA,NA,0,0.371145413203398,"r","state_senate"
"34119","or15003",1992,"or","","15",0,0.439011284633605,0.4220605,NA,NA,NA,-1,NA,"r","state_senate"
"34120","or15003",1994,"or","","15",NA,0.376713017512356,0.4220605,NA,NA,NA,0,NA,"r","state_senate"
"34121","or15003",1996,"or","","15",0.458314694699172,0.458314694699172,0.4220605,NA,NA,NA,0,NA,"r","state_senate"
"34122","or15003",1998,"or","","15",NA,0.458314694699172,0.4220605,NA,NA,NA,0,NA,"r","state_senate"
"34123","or15003",2000,"or","","15",0.334330794341676,0.334330794341676,0.4220605,NA,NA,NA,0,NA,"r","state_senate"
"34124","or15004",2002,"or","","15",0.358955562537089,0.358955562537089,0.551678198935571,NA,NA,NA,0,NA,"r","state_senate"
"34125","or15004",2004,"or","","15",NA,0.358955562537089,0.551678198935571,NA,NA,NA,0,NA,"r","state_senate"
"34126","or15004",2006,"or","","15",0.44949146936413,0.44949146936413,0.551678198935571,NA,NA,NA,-1,NA,"r","state_senate"
"34127","or15004",2008,"or","","15",NA,0.44949146936413,0.551678198935571,NA,NA,NA,0,NA,"r","state_senate"
"34128","or15004",2010,"or","","15",0.477404374923622,0.477404374923622,0.551678198935571,NA,NA,NA,-1,NA,"r","state_senate"
"34129","or15005",2012,"or","","15",NA,0.477404374923622,0.60864644044096,0.576921453593888,0.6077814503604,0.641236417368593,0,NA,"r","state_senate"
"34130","or15005",2014,"or","","15",0.503983344899375,0.503983344899375,0.60864644044096,0.576921453593888,0.6077814503604,0.641236417368593,0,NA,"d","state_senate"
"34131","or15005",2016,"or","","15",NA,0.503983344899375,0.60864644044096,0.576921453593888,0.6077814503604,0.641236417368593,0,NA,"d","state_senate"
"34132","or15005",2018,"or","","15",0.593935182504295,0.593935182504295,0.60864644044096,0.576921453593888,0.6077814503604,0.641236417368593,1,NA,"d","state_senate"
"34133","or15005",2020,"or","","15",NA,0.593935182504295,0.60864644044096,0.576921453593888,0.6077814503604,0.641236417368593,0,NA,"d","state_senate"
"34134","or15006",2022,"or","","15",0.555708688547184,0.555708688547184,0.639954607635866,NA,NA,NA,0,NA,"d","state_senate"
"34135","or15006",2024,"or","","15",NA,0.555708688547184,0.639954607635866,NA,NA,NA,0,NA,"d","state_senate"
"34136","or16001",1972,"or","","16",NA,0.519131971590275,0.442163028835526,NA,NA,NA,0,0.431528504900194,NA,"state_senate"
"34137","or16001",1974,"or","","16",0.409933662187447,0.409933662187447,0.442163028835526,NA,NA,NA,-1,0.431528504900194,"r","state_senate"
"34138","or16001",1976,"or","","16",NA,0.409933662187447,0.442163028835526,NA,NA,NA,0,0.431528504900194,"r","state_senate"
"34139","or16001",1978,"or","","16",0,0.453373481253322,0.442163028835526,NA,NA,NA,0,0.431528504900194,"r","state_senate"
"34140","or16001",1980,"or","","16",NA,0.5013185324677,0.442163028835526,NA,NA,NA,0,0.431528504900194,"r","state_senate"
"34141","or16002",1982,"or","","16",0.481431484619582,0.481431484619582,0.438245307448096,NA,NA,NA,-1,0.377334529035582,"r","state_senate"
"34142","or16002",1984,"or","","16",NA,0.481431484619582,0.438245307448096,NA,NA,NA,0,0.377334529035582,"r","state_senate"
"34143","or16002",1986,"or","","16",0.735714887995728,0.735714887995728,0.438245307448096,NA,NA,NA,0,0.377334529035582,"d","state_senate"
"34144","or16002",1988,"or","","16",NA,0.735714887995728,0.438245307448096,NA,NA,NA,0,0.377334529035582,"d","state_senate"
"34145","or16002",1990,"or","","16",0.61618887835242,0.61618887835242,0.438245307448096,NA,NA,NA,1,0.377334529035582,"d","state_senate"
